Pct-Contest-Candidate totals for horry
     46 0155 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
     86 0155 Solicitor_Circuit_15 Greg_Hembree 
     76 0155 State_Superintendent_of_Education Mick_Zais 
      1 0155 State_Superintendent_of_Education Tim_Moultrie 
      1 0155 State_Superintendent_of_Education Tony_Fayyazi 
      9 0155 State_Superintendent_of_Education Frank_Holleman 
     83 0155 State_Treasurer Curtis_Loftis 
     84 0155 U.S._Senate Jim_DeMint 
      5 0155 U.S._Senate Alvin_M_Greene 
    105 0156 Adjutant_General Bob_Livingston 
      6 0156 Amendment_1 No 
    123 0156 Amendment_1 Yes 
     13 0156 Amendment_2 No 
    113 0156 Amendment_2 Yes 
     52 0156 Amendment_3 No 
     72 0156 Amendment_3 Yes 
     43 0156 Amendment_4 No 
     80 0156 Amendment_4 Yes 
     87 0156 Attorney_General Alan_Wilson 
     40 0156 Attorney_General Matthew_Richardson 
    102 0156 Board_of_Education_Chairman Will_Garland 
     26 0156 Board_of_Education_Chairman Subhash_C_Saxena 
     54 0156 CCL0011_County_Council_District_11 Al_Allen 
     70 0156 CCL0011_County_Council_District_11 R_A_Johnson 
      4 0156 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    101 0156 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      2 0156 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     19 0156 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
    102 0156 Commissioner_of_Agriculture Hugh_Weathers 
     26 0156 Commissioner_of_Agriculture Tom_E_Elliott 
     30 0156 Comptroller_General Robert_Barber 
     96 0156 Comptroller_General Richard_A_Eckstrom 
    106 0156 County_Council_Chairman Tom_Rice 
     20 0156 County_Council_Chairman Vincent_Lehotsky 
     86 0156 Governor Nikki_R_Haley 
      1 0156 Governor W/I_MIKEYMOUSE 
     37 0156 Governor Vincent_A_Sheheen 
      1 0156 Governor Morgan_Bruce_Reeves 
      2 0156 Governor Morgan_Bruce_Reeves  
     31 0156 HSE0058_State_House_of_Representatives_D Butch_Johnson 
     98 0156 HSE0058_State_House_of_Representatives_D Liston_D_Barfield 
     94 0156 Lieutenant_Governor Ken_Ard 
     32 0156 Lieutenant_Governor Ashley_Cooper 
    110 0156 Probate_Judge Deirdre_W_Edmonds 
     77 0156 Public_Transportation_Referendum No 
     49 0156 Public_Transportation_Referendum Yes 
     11 0156 STRAIGHT_PARTY Democratic 
     32 0156 STRAIGHT_PARTY Republican 
      1 0156 STRAIGHT_PARTY Working_Families 
    102 0156 Secretary_of_State Mark_Hammond 
     25 0156 Secretary_of_State Marjorie_L_Johnson 
     74 0156 Soil__and_Water_District_Commission Glenn_Winburn 
     56 0156 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    111 0156 Solicitor_Circuit_15 Greg_Hembree 
     88 0156 State_Superintendent_of_Education Mick_Zais 
      3 0156 State_Superintendent_of_Education Tim_Moultrie 
      2 0156 State_Superintendent_of_Education Tony_Fayyazi 
      5 0156 State_Superintendent_of_Education Doretha_A_Bull 
     26 0156 State_Superintendent_of_Education Frank_Holleman 
    110 0156 State_Treasurer Curtis_Loftis 
    108 0156 U.S._Senate Jim_DeMint 
      6 0156 U.S._Senate Tom_Clements 
     13 0156 U.S._Senate Alvin_M_Greene 
    424 0157 Adjutant_General Bob_Livingston 
      1 0157 Adjutant_General W/I_TOM_MANCINO 
     33 0157 Amendment_1 No 
    460 0157 Amendment_1 Yes 
     72 0157 Amendment_2 No 
    416 0157 Amendment_2 Yes 
    175 0157 Amendment_3 No 
    307 0157 Amendment_3 Yes 
    148 0157 Amendment_4 No 
    323 0157 Amendment_4 Yes 
    382 0157 Attorney_General Alan_Wilson 
      7 0157 Attorney_General Leslie_Minerd 
    106 0157 Attorney_General Matthew_Richardson 
    423 0157 Board_of_Education_Chairman Will_Garland 
     72 0157 Board_of_Education_Chairman Subhash_C_Saxena 
    288 0157 CCL0011_County_Council_District_11 Al_Allen 
    180 0157 CCL0011_County_Council_District_11 R_A_Johnson 
      1 0157 CCL0011_County_Council_District_11 W/I_DANIEL_CARROLL 
      9 0157 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    402 0157 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      5 0157 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     65 0157 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      3 0157 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      3 0157 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      3 0157 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    408 0157 Commissioner_of_Agriculture Hugh_Weathers 
     83 0157 Commissioner_of_Agriculture Tom_E_Elliott 
     98 0157 Comptroller_General Robert_Barber 
    391 0157 Comptroller_General Richard_A_Eckstrom 
    416 0157 County_Council_Chairman Tom_Rice 
     77 0157 County_Council_Chairman Vincent_Lehotsky 
    392 0157 Governor Nikki_R_Haley 
    100 0157 Governor Vincent_A_Sheheen 
      7 0157 Governor Morgan_Bruce_Reeves 
      5 0157 Governor Morgan_Bruce_Reeves  
     89 0157 HSE0058_State_House_of_Representatives_D Butch_Johnson 
    401 0157 HSE0058_State_House_of_Representatives_D Liston_D_Barfield 
    401 0157 Lieutenant_Governor Ken_Ard 
     97 0157 Lieutenant_Governor Ashley_Cooper 
    435 0157 Probate_Judge Deirdre_W_Edmonds 
    265 0157 Public_Transportation_Referendum No 
    225 0157 Public_Transportation_Referendum Yes 
     49 0157 STRAIGHT_PARTY Democratic 
    212 0157 STRAIGHT_PARTY Republican 
      5 0157 STRAIGHT_PARTY Independence 
      3 0157 STRAIGHT_PARTY United_Citizens 
      2 0157 STRAIGHT_PARTY Working_Families 
    416 0157 Secretary_of_State Mark_Hammond 
     74 0157 Secretary_of_State Marjorie_L_Johnson 
    197 0157 Soil__and_Water_District_Commission Glenn_Winburn 
    246 0157 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    440 0157 Solicitor_Circuit_15 Greg_Hembree 
    383 0157 State_Superintendent_of_Education Mick_Zais 
     12 0157 State_Superintendent_of_Education Tim_Moultrie 
      3 0157 State_Superintendent_of_Education Tony_Fayyazi 
      7 0157 State_Superintendent_of_Education Doretha_A_Bull 
     81 0157 State_Superintendent_of_Education Frank_Holleman 
      1 0157 State_Treasurer W/I_NO_ONE 
    425 0157 State_Treasurer Curtis_Loftis 
    414 0157 U.S._Senate Jim_DeMint 
      1 0157 U.S._Senate W/I_ANYBODY 
     21 0157 U.S._Senate Tom_Clements 
     61 0157 U.S._Senate Alvin_M_Greene 
     69 0157 WSHED11_Crabtree_Swamp_Watershed_Conserv Moses_Johnson 
     81 0157 WSHED11_Crabtree_Swamp_Watershed_Conserv Steven_H_Edge 
      1 0158 (NO_VOTES_CAST) (NO_VOTES_CAST) 
      1 0158 Adjutant_General W/I_KELLY 
      1 0158 Adjutant_General W/I_ANYONE 
      1 0158 Adjutant_General W/I_ISABELLA 
   1034 0158 Adjutant_General Bob_Livingston 
      1 0158 Adjutant_General W/I_JOHN_PERRY 
      1 0158 Adjutant_General W/I_JASON_EASTMAN 
      1 0158 Adjutant_General W/I_DANIEL_FERGUSON 
      1 0158 Adjutant_General W/I_ROBERT_PEREKSTA 
    125 0158 Amendment_1 No 
   1238 0158 Amendment_1 Yes 
    161 0158 Amendment_2 No 
   1187 0158 Amendment_2 Yes 
    434 0158 Amendment_3 No 
    897 0158 Amendment_3 Yes 
    359 0158 Amendment_4 No 
    954 0158 Amendment_4 Yes 
    871 0158 Attorney_General Alan_Wilson 
     30 0158 Attorney_General Leslie_Minerd 
    475 0158 Attorney_General Matthew_Richardson 
      1 0158 Board_of_Education_Chairman W/I_LINCH 
    942 0158 Board_of_Education_Chairman Will_Garland 
    403 0158 Board_of_Education_Chairman Subhash_C_Saxena 
     32 0158 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    906 0158 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     22 0158 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    361 0158 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     35 0158 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
     15 0158 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      8 0158 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    923 0158 Commissioner_of_Agriculture Hugh_Weathers 
    430 0158 Commissioner_of_Agriculture Tom_E_Elliott 
    449 0158 Comptroller_General Robert_Barber 
    903 0158 Comptroller_General Richard_A_Eckstrom 
    908 0158 County_Council_Chairman Tom_Rice 
    448 0158 County_Council_Chairman Vincent_Lehotsky 
    887 0158 Governor Nikki_R_Haley 
    473 0158 Governor Vincent_A_Sheheen 
      8 0158 Governor Morgan_Bruce_Reeves 
     22 0158 Governor Morgan_Bruce_Reeves  
      1 0158 HSE0068_State_House_of_Representatives_D W/I_AN 
      1 0158 HSE0068_State_House_of_Representatives_D W/I_KELLY 
   1059 0158 HSE0068_State_House_of_Representatives_D Thad_Viers 
      1 0158 HSE0068_State_House_of_Representatives_D W/I_ANYONE 
      1 0158 HSE0068_State_House_of_Representatives_D W/I_ISABELLA 
      1 0158 HSE0068_State_House_of_Representatives_D W/I_JOHN_PERRY 
      1 0158 HSE0068_State_House_of_Representatives_D W/I_HELEN_SMITH 
      1 0158 HSE0068_State_House_of_Representatives_D W/I_PHIL_CAPPEL 
      2 0158 HSE0068_State_House_of_Representatives_D W/I_RYAN_CONWAY 
      2 0158 HSE0068_State_House_of_Representatives_D W/I_MICKEY_MOUSE 
      2 0158 HSE0068_State_House_of_Representatives_D W/I_JASON_EASTMAN 
      1 0158 HSE0068_State_House_of_Representatives_D W/I_BRETT_MAHAFFEY 
      1 0158 HSE0068_State_House_of_Representatives_D W/I_HOWARD_BARNARD 
    890 0158 Lieutenant_Governor Ken_Ard 
    479 0158 Lieutenant_Governor Ashley_Cooper 
      1 0158 Lieutenant_Governor W/I_JIM_SMITH 
      1 0158 Lieutenant_Governor W/I_MICHAEL_BALDWIN 
      1 0158 Probate_Judge W/I_KELLY 
      1 0158 Probate_Judge W/I_ANYONE 
      1 0158 Probate_Judge W/I_ISABELLA 
      1 0158 Probate_Judge W/I_JOHN_PERRY 
      1 0158 Probate_Judge W/I_SHANTE_BYRD 
   1055 0158 Probate_Judge Deirdre_W_Edmonds 
      1 0158 Probate_Judge W/I_JASON_EASTMAN 
      1 0158 Probate_Judge W/I_ROBERT_PEREKSTA 
    416 0158 Public_Transportation_Referendum No 
    928 0158 Public_Transportation_Referendum Yes 
      1 0158 SCH0006_Board_of_Education_District_6 W/I_AP 
      1 0158 SCH0006_Board_of_Education_District_6 W/I_ANYONE 
      1 0158 SCH0006_Board_of_Education_District_6 W/I_ISABELLA 
      1 0158 SCH0006_Board_of_Education_District_6 W/I_JOHN_PERRY 
      1 0158 SCH0006_Board_of_Education_District_6 W/I_BLAINE_GARREN 
      1 0158 SCH0006_Board_of_Education_District_6 W/I_JASON_EASTMAN 
   1065 0158 SCH0006_Board_of_Education_District_6 Pamela_Clardy_Timms 
      1 0158 SCH0006_Board_of_Education_District_6 W/I_CHARLES_CHAPPELLE 
      5 0158 STRAIGHT_PARTY Green 
    216 0158 STRAIGHT_PARTY Democratic 
    478 0158 STRAIGHT_PARTY Republican 
      3 0158 STRAIGHT_PARTY Libertarian 
     26 0158 STRAIGHT_PARTY Independence 
      1 0158 STRAIGHT_PARTY United_Citizens 
      9 0158 STRAIGHT_PARTY Working_Families 
    934 0158 Secretary_of_State Mark_Hammond 
    418 0158 Secretary_of_State Marjorie_L_Johnson 
    554 0158 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0158 Soil__and_Water_District_Commission W/I_JOHN_PERRY 
      1 0158 Soil__and_Water_District_Commission W/I_MIKE_WHITE 
      1 0158 Soil__and_Water_District_Commission W/I_ERIC_HASARA 
      1 0158 Soil__and_Water_District_Commission W/I_ROGER_SMITH 
      1 0158 Soil__and_Water_District_Commission W/I_>ERIC_HASARA 
      1 0158 Soil__and_Water_District_Commission W/I_GLEN_WILBURN 
      1 0158 Soil__and_Water_District_Commission W/I_CHRIS_JENKINS 
      1 0158 Soil__and_Water_District_Commission W/I_ROBERT_PEREKSTA 
    645 0158 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0158 Solicitor_Circuit_15 W/I_KELLY 
      1 0158 Solicitor_Circuit_15 W/I_ANYONE 
   1063 0158 Solicitor_Circuit_15 Greg_Hembree 
      1 0158 Solicitor_Circuit_15 W/I_ISABELLA 
      1 0158 Solicitor_Circuit_15 W/I_JOHN_PERRY 
      1 0158 Solicitor_Circuit_15 W/I_JASON_EASTMAN 
      1 0158 Solicitor_Circuit_15 W/I_CHAKA_FERGUSON 
      1 0158 Solicitor_Circuit_15 W/I_WOODY_WOODPECKER 
    851 0158 State_Superintendent_of_Education Mick_Zais 
     43 0158 State_Superintendent_of_Education Tim_Moultrie 
     31 0158 State_Superintendent_of_Education Tony_Fayyazi 
     41 0158 State_Superintendent_of_Education Doretha_A_Bull 
    390 0158 State_Superintendent_of_Education Frank_Holleman 
      1 0158 State_Treasurer W/I_ISABELLA 
   1045 0158 State_Treasurer Curtis_Loftis 
      1 0158 State_Treasurer W/I_JOHN_PERRY 
      1 0158 State_Treasurer W/I_KELLY_WOMACK 
      1 0158 State_Treasurer W/I_JASON_EASTMAN 
      1 0158 State_Treasurer W/I_CALVIN_BYRD_JR 
      1 0158 State_Treasurer W/I_ROBERT_PEREKSTA 
      1 0158 State_Treasurer W/I_CHARLES_CHAPPELLE 
      1 0158 U.S._Senate W/I 
    929 0158 U.S._Senate Jim_DeMint 
    151 0158 U.S._Senate Tom_Clements 
      1 0158 U.S._Senate W/I_NATHALIE 
    292 0158 U.S._Senate Alvin_M_Greene 
      3 0158 U.S._Senate W/I_NATHALIE_DUPREE 
      1 0159 (NO_VOTES_CAST) (NO_VOTES_CAST) 
    151 0159 Adjutant_General Bob_Livingston 
     16 0159 Amendment_1 No 
    276 0159 Amendment_1 Yes 
     41 0159 Amendment_2 No 
    247 0159 Amendment_2 Yes 
     92 0159 Amendment_3 No 
    190 0159 Amendment_3 Yes 
     90 0159 Amendment_4 No 
    185 0159 Amendment_4 Yes 
    121 0159 Attorney_General Alan_Wilson 
      5 0159 Attorney_General Leslie_Minerd 
    217 0159 Attorney_General Matthew_Richardson 
    132 0159 Board_of_Education_Chairman Will_Garland 
    207 0159 Board_of_Education_Chairman Subhash_C_Saxena 
      5 0159 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    129 0159 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      1 0159 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    206 0159 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      1 0159 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      1 0159 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      2 0159 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    124 0159 Commissioner_of_Agriculture Hugh_Weathers 
    222 0159 Commissioner_of_Agriculture Tom_E_Elliott 
    221 0159 Comptroller_General Robert_Barber 
    122 0159 Comptroller_General Richard_A_Eckstrom 
    122 0159 County_Council_Chairman Tom_Rice 
    222 0159 County_Council_Chairman Vincent_Lehotsky 
    124 0159 Governor Nikki_R_Haley 
    217 0159 Governor Vincent_A_Sheheen 
      3 0159 Governor Morgan_Bruce_Reeves 
      1 0159 Governor Morgan_Bruce_Reeves  
    124 0159 HSE0104_State_House_of_Representatives_D Tracy_R_Edge 
    213 0159 HSE0104_State_House_of_Representatives_D Charles_J_Randall 
      7 0159 HSE0104_State_House_of_Representatives_D Patricia_Matthews 
    123 0159 Lieutenant_Governor Ken_Ard 
    217 0159 Lieutenant_Governor Ashley_Cooper 
    153 0159 Probate_Judge Deirdre_W_Edmonds 
     84 0159 Public_Transportation_Referendum No 
    226 0159 Public_Transportation_Referendum Yes 
    185 0159 STRAIGHT_PARTY Democratic 
     65 0159 STRAIGHT_PARTY Republican 
      1 0159 STRAIGHT_PARTY Independence 
      1 0159 STRAIGHT_PARTY United_Citizens 
      1 0159 STRAIGHT_PARTY Working_Families 
    130 0159 Secretary_of_State Mark_Hammond 
    216 0159 Secretary_of_State Marjorie_L_Johnson 
      1 0159 Soil__and_Water_District_Commission W/I_YES 
     84 0159 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0159 Soil__and_Water_District_Commission W/I_WAYNE_COX 
      1 0159 Soil__and_Water_District_Commission W/I_NED_MORLOWE 
    102 0159 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    153 0159 Solicitor_Circuit_15 Greg_Hembree 
      1 0159 Solicitor_Circuit_15 W/I_BEN_DOVER 
    120 0159 State_Superintendent_of_Education Mick_Zais 
      7 0159 State_Superintendent_of_Education Tim_Moultrie 
      4 0159 State_Superintendent_of_Education Tony_Fayyazi 
      5 0159 State_Superintendent_of_Education Doretha_A_Bull 
    206 0159 State_Superintendent_of_Education Frank_Holleman 
    148 0159 State_Treasurer Curtis_Loftis 
    130 0159 U.S._Senate Jim_DeMint 
     16 0159 U.S._Senate Tom_Clements 
    195 0159 U.S._Senate Alvin_M_Greene 
      1 0159 WSHED08_Buck_Creek_Watershed_Conservatio W/I_YES 
     39 0159 WSHED08_Buck_Creek_Watershed_Conservatio A_Wayne_Cox 
     27 0159 WSHED08_Buck_Creek_Watershed_Conservatio Ned_Marlowe 
     20 0159 WSHED28_Simpson_Creek_Watershed_Conserva Dale_T_Todd 
     19 0159 WSHED28_Simpson_Creek_Watershed_Conserva Billy_Stalvey_Jr 
      1 0162 Adjutant_General W/I_JIM_CAREY 
    727 0162 Adjutant_General Bob_Livingston 
     68 0162 Amendment_1 No 
    785 0162 Amendment_1 Yes 
     91 0162 Amendment_2 No 
    764 0162 Amendment_2 Yes 
    203 0162 Amendment_3 No 
    642 0162 Amendment_3 Yes 
    161 0162 Amendment_4 No 
    684 0162 Amendment_4 Yes 
    621 0162 Attorney_General Alan_Wilson 
     21 0162 Attorney_General Leslie_Minerd 
    233 0162 Attorney_General Matthew_Richardson 
    693 0162 Board_of_Education_Chairman Will_Garland 
    160 0162 Board_of_Education_Chairman Subhash_C_Saxena 
    207 0162 CCL0001_County_Council_District_1 Brian_Scott 
    664 0162 CCL0001_County_Council_District_1 Harold_Worley 
      1 0162 CCL0001_County_Council_District_1 W/I_CHARLES_RANDALL 
      7 0162 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    683 0162 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      8 0162 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    147 0162 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     11 0162 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      8 0162 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      4 0162 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    670 0162 Commissioner_of_Agriculture Hugh_Weathers 
    182 0162 Commissioner_of_Agriculture Tom_E_Elliott 
    217 0162 Comptroller_General Robert_Barber 
    644 0162 Comptroller_General Richard_A_Eckstrom 
    700 0162 County_Council_Chairman Tom_Rice 
    162 0162 County_Council_Chairman Vincent_Lehotsky 
    618 0162 Governor Nikki_R_Haley 
    240 0162 Governor Vincent_A_Sheheen 
      9 0162 Governor Morgan_Bruce_Reeves 
     15 0162 Governor Morgan_Bruce_Reeves  
    615 0162 HSE0104_State_House_of_Representatives_D Tracy_R_Edge 
      1 0162 HSE0104_State_House_of_Representatives_D W/I_MICKEY_MOUSE 
    223 0162 HSE0104_State_House_of_Representatives_D Charles_J_Randall 
     35 0162 HSE0104_State_House_of_Representatives_D Patricia_Matthews 
      1 0162 HSE0104_State_House_of_Representatives_D W/I_WILLIAM_BAILEY 
    644 0162 Lieutenant_Governor Ken_Ard 
    222 0162 Lieutenant_Governor Ashley_Cooper 
    736 0162 Probate_Judge Deirdre_W_Edmonds 
    298 0162 Public_Transportation_Referendum No 
    553 0162 Public_Transportation_Referendum Yes 
    745 0162 SCH0001_Board_of_Education_District_1 Harvey_Eisner 
      1 0162 SCH0001_Board_of_Education_District_1 W/I_JIM_CAREY 
      2 0162 STRAIGHT_PARTY Green 
     71 0162 STRAIGHT_PARTY Democratic 
    350 0162 STRAIGHT_PARTY Republican 
      2 0162 STRAIGHT_PARTY Libertarian 
      6 0162 STRAIGHT_PARTY Independence 
      1 0162 STRAIGHT_PARTY Working_Families 
    683 0162 Secretary_of_State Mark_Hammond 
    172 0162 Secretary_of_State Marjorie_L_Johnson 
    346 0162 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0162 Soil__and_Water_District_Commission W/I_TERRY_BYRNE 
    393 0162 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    745 0162 Solicitor_Circuit_15 Greg_Hembree 
      1 0162 Solicitor_Circuit_15 W/I_JIM_CAREY 
    650 0162 State_Superintendent_of_Education Mick_Zais 
     23 0162 State_Superintendent_of_Education Tim_Moultrie 
     12 0162 State_Superintendent_of_Education Tony_Fayyazi 
     15 0162 State_Superintendent_of_Education Doretha_A_Bull 
    158 0162 State_Superintendent_of_Education Frank_Holleman 
    735 0162 State_Treasurer Curtis_Loftis 
      1 0162 State_Treasurer W/I_JIM_CAREY 
    675 0162 U.S._Senate Jim_DeMint 
     84 0162 U.S._Senate Tom_Clements 
    100 0162 U.S._Senate Alvin_M_Greene 
      1 0162 U.S._Senate W/I_NATHALIE_DEPREE 
      2 0162 U.S._Senate W/I_NATHALIE_DUPREE 
    123 0163 Adjutant_General Bob_Livingston 
      1 0163 Adjutant_General W/I_ARLO_THE_DOG 
      1 0163 Adjutant_General W/I_WOODY_THE_DOG 
     13 0163 Amendment_1 No 
    154 0163 Amendment_1 Yes 
     31 0163 Amendment_2 No 
    132 0163 Amendment_2 Yes 
     59 0163 Amendment_3 No 
    101 0163 Amendment_3 Yes 
     52 0163 Amendment_4 No 
    106 0163 Amendment_4 Yes 
     92 0163 Attorney_General Alan_Wilson 
      4 0163 Attorney_General Leslie_Minerd 
     81 0163 Attorney_General Matthew_Richardson 
    109 0163 Board_of_Education_Chairman Will_Garland 
     60 0163 Board_of_Education_Chairman Subhash_C_Saxena 
      4 0163 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    106 0163 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      5 0163 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     53 0163 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      1 0163 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      1 0163 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      2 0163 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    108 0163 Commissioner_of_Agriculture Hugh_Weathers 
     63 0163 Commissioner_of_Agriculture Tom_E_Elliott 
     76 0163 Comptroller_General Robert_Barber 
      1 0163 Comptroller_General W/I_WOODY_THE_DOG 
     97 0163 Comptroller_General Richard_A_Eckstrom 
    103 0163 County_Council_Chairman Tom_Rice 
     68 0163 County_Council_Chairman Vincent_Lehotsky 
     99 0163 Governor Nikki_R_Haley 
     71 0163 Governor Vincent_A_Sheheen 
      1 0163 Governor W/I_MICHAEL_HODGE 
      4 0163 Governor Morgan_Bruce_Reeves 
      3 0163 Governor Morgan_Bruce_Reeves  
      1 0163 HSE0105_State_House_of_Representatives_D W/I_ME 
    122 0163 HSE0105_State_House_of_Representatives_D George_M_Hearn 
    103 0163 Lieutenant_Governor Ken_Ard 
     69 0163 Lieutenant_Governor Ashley_Cooper 
      1 0163 Probate_Judge W/I_YOU 
    121 0163 Probate_Judge Deirdre_W_Edmonds 
      1 0163 Probate_Judge W/I_CARROLL__PADGETT 
     67 0163 Public_Transportation_Referendum No 
     98 0163 Public_Transportation_Referendum Yes 
    103 0163 SCH0010_Board_of_Education_District_10 Neil_James 
     63 0163 SCH0010_Board_of_Education_District_10 Lucian_N_Norton_Jr 
     43 0163 STRAIGHT_PARTY Democratic 
     50 0163 STRAIGHT_PARTY Republican 
      2 0163 STRAIGHT_PARTY United_Citizens 
      5 0163 STRAIGHT_PARTY Working_Families 
    103 0163 Secretary_of_State Mark_Hammond 
     66 0163 Secretary_of_State Marjorie_L_Johnson 
     62 0163 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0163 Soil__and_Water_District_Commission W/I_WOODY_THE_DOG 
     83 0163 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0163 Soil__and_Water_District_Commission W/I_>BIG_RED_THE_MULE 
      1 0163 Solicitor_Circuit_15 W/I_ME 
    126 0163 Solicitor_Circuit_15 Greg_Hembree 
    101 0163 State_Superintendent_of_Education Mick_Zais 
      2 0163 State_Superintendent_of_Education Tim_Moultrie 
      3 0163 State_Superintendent_of_Education Tony_Fayyazi 
      5 0163 State_Superintendent_of_Education Doretha_A_Bull 
     63 0163 State_Superintendent_of_Education Frank_Holleman 
    122 0163 State_Treasurer Curtis_Loftis 
      1 0163 State_Treasurer W/I_WOODY_THE_DOG 
    106 0163 U.S._Senate Jim_DeMint 
     12 0163 U.S._Senate Tom_Clements 
     56 0163 U.S._Senate Alvin_M_Greene 
      1 0164 Adjutant_General W/I_X 
      1 0164 Adjutant_General W/I_NONE 
    393 0164 Adjutant_General Bob_Livingston 
     32 0164 Amendment_1 No 
    447 0164 Amendment_1 Yes 
     81 0164 Amendment_2 No 
    400 0164 Amendment_2 Yes 
    170 0164 Amendment_3 No 
    308 0164 Amendment_3 Yes 
    168 0164 Amendment_4 No 
    306 0164 Amendment_4 Yes 
    320 0164 Attorney_General Alan_Wilson 
      9 0164 Attorney_General Leslie_Minerd 
    166 0164 Attorney_General Matthew_Richardson 
    360 0164 Board_of_Education_Chairman Will_Garland 
    127 0164 Board_of_Education_Chairman Subhash_C_Saxena 
    245 0164 CCL0007_County_Council_District_7 James_R_Frazier 
      1 0164 CCL0007_County_Council_District_7 W/I_TOM_GILBERT 
      9 0164 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    367 0164 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      6 0164 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    102 0164 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      4 0164 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      2 0164 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
    370 0164 Commissioner_of_Agriculture Hugh_Weathers 
    119 0164 Commissioner_of_Agriculture Tom_E_Elliott 
    144 0164 Comptroller_General Robert_Barber 
    350 0164 Comptroller_General Richard_A_Eckstrom 
    372 0164 County_Council_Chairman Tom_Rice 
    113 0164 County_Council_Chairman Vincent_Lehotsky 
    325 0164 Governor Nikki_R_Haley 
    155 0164 Governor Vincent_A_Sheheen 
      4 0164 Governor Morgan_Bruce_Reeves 
     10 0164 Governor Morgan_Bruce_Reeves  
      1 0164 HSE0105_State_House_of_Representatives_D W/I_X 
      1 0164 HSE0105_State_House_of_Representatives_D W/I_NONE 
    401 0164 HSE0105_State_House_of_Representatives_D George_M_Hearn 
      1 0164 HSE0105_State_House_of_Representatives_D W/I_BUZZ_LIGHTYEAR 
    348 0164 Lieutenant_Governor Ken_Ard 
    140 0164 Lieutenant_Governor Ashley_Cooper 
      1 0164 Probate_Judge W/I_X 
    402 0164 Probate_Judge Deirdre_W_Edmonds 
    205 0164 Public_Transportation_Referendum No 
    275 0164 Public_Transportation_Referendum Yes 
    243 0164 SCH0007_Board_of_Education_District_7 Paul_B_Hudson 
